Project ID,Sr No.,Item Name,Item Category ,Quantity,UOM,  Rate ($)  ,  Amount ($)  ,Weight (kg),Month,Year,Company Name,City,Country
DS-JUN26,432,Earth Bore,Raw Material,5,No., $107.00 , $536.00 ,500,June,2026,Dynamic Steels,Sheikhupura,Pakistan
DS-JUN26,433,Former Sheet,Raw Material,2,No., $21.00 , $43.00 ,40,June,2026,Dynamic Steels,Sheikhupura,Pakistan
AG-JUN26,434,Gas Cylinder,Raw Material,1,No., $7.00 , $7.00 ,50,June,2026,Ali Global Trading Company,Lahore,Pakistan
AG-JUN26,435,Kashif Ceiling,Raw Material,1,No., $74.00 , $74.00 ,10,June,2026,Ali Global Trading Company,Lahore,Pakistan
DS-JUN26,436,Laboratory,Raw Material,1,No., $643.00 , $643.00 ,300,June,2026,Dynamic Steels,Sheikhupura,Pakistan
AG-JUN26,437,Laboratory,Raw Material,1,No., $643.00 , $643.00 ,300,June,2026,Ali Global Trading Company,Lahore,Pakistan
AG-JUN26,438,Ladle ,Raw Material,2,No., $111.00 , $221.00 ,40,June,2026,Ali Global Trading Company,Lahore,Pakistan
DS-JUN26,439,Long Nose Plaier ,Raw Material,6,No., $11.00 , $64.00 ,2,June,2026,Dynamic Steels,Sheikhupura,Pakistan
DS-JUN26,440,Metal Drums,Raw Material,2,No., $25.00 , $50.00 ,60,June,2026,Dynamic Steels,Sheikhupura,Pakistan
DS-JUN26,441,Moulding Box,Raw Material,6,No.," $1,143.00 "," $6,857.00 ",250,June,2026,Dynamic Steels,Sheikhupura,Pakistan
DS-JUN26,442,MS Rod (1.5'' — 6'),Raw Material,3,No., $6.00 , $18.00 ,80,June,2026,Dynamic Steels,Sheikhupura,Pakistan
AG-JUN26,443,M-Tab,Raw Material,1,No., $18.00 , $18.00 ,1,June,2026,Ali Global Trading Company,Lahore,Pakistan
DS-JUN26,444,Oxygen Cylinder,Raw Material,3,No., $36.00 , $107.00 ,200,June,2026,Dynamic Steels,Sheikhupura,Pakistan
AG-JUN26,445,PVC,Raw Material,1,No.," $2,346.00 "," $2,346.00 ",20,June,2026,Ali Global Trading Company,Lahore,Pakistan
AG-JUN26,446,Rawal Bolt,Raw Material,1,No., $4.00 , $4.00 ,5,June,2026,Ali Global Trading Company,Lahore,Pakistan
AG-JUN26,447,Rent,Raw Material,1,No., $8.00 , $8.00 ,10,June,2026,Ali Global Trading Company,Lahore,Pakistan
AG-JUN26,448,Sheera Drum,Raw Material,1,No., $56.00 , $56.00 ,250,June,2026,Ali Global Trading Company,Lahore,Pakistan
AG-JUN26,449,Sheet,Raw Material,1,No.," $2,411.00 "," $2,411.00 ",50,June,2026,Ali Global Trading Company,Lahore,Pakistan
AG-JUN26,450,Sheet Rent,Raw Material,1,No., $64.00 , $64.00 ,25,June,2026,Ali Global Trading Company,Lahore,Pakistan
AG-JUN26,451,Silica Sand,Raw Material,1,No.," $1,071.00 "," $1,071.00 ",50,June,2026,Ali Global Trading Company,Lahore,Pakistan
AG-JUN26,452,Silicate Drum,Raw Material,1,No., $57.00 , $57.00 ,250,June,2026,Ali Global Trading Company,Lahore,Pakistan
DS-JUN26,453,Silver Scrap,Raw Material,250,kg, $2.00 , $536.00 ,250,June,2026,Dynamic Steels,Sheikhupura,Pakistan
AG-JUN26,454,Stairs (Wood),Raw Material,1,No., $12.00 , $12.00 ,150,June,2026,Ali Global Trading Company,Lahore,Pakistan
DS-JUN26,455,Yellow Gloves,Raw Material,48,No., $0.35 , $17.00 ,5,June,2026,Dynamic Steels,Sheikhupura,Pakistan
DS-JUN26,456,DC Combiner,Solar Material,1,No., $893.00 , $893.00 ,25,June,2026,Dynamic Steels,Sheikhupura,Pakistan
DS-JUN26,457,Solar Required Min 1 MW,Solar Material,1,No.,,,10,June,2026,Dynamic Steels,Sheikhupura,Pakistan
